상호명,시군구명,행정동명,place_id,lat,lng,작성자,평점,리뷰,작성일,언어
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Dilafruz Oykhujaeva,5,자리가 많고 공부하기 너무 편해서 마음이 들어요~ 음료도 맛있어요) Best place to study. Can see only students who are all the time quite🤓 Coffee is also good. Recommended for productive studies,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Vely_WS JEON,4,"좌석 간 거리도 확보하고 있고, 조용해서 공부하기 좋은 곳 대화나누기에 적당히 조용한 곳😉",5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Jeongjin Kim,4,"주변에 공부할만한 카페가 없을때 (자리가 꽉차서) 여기 오면 거의 자리가 있음. 단점은 가끔 보드게임하면서 떠들어대는 뚱뚱이가 있는데 굉장히 시끄럽고, 중앙 큰테이블에서 자기소개하면서 친목 도모하는 공부 모임같은게 있는데 남자 몇명이 여자한테 치근덕대는거 볼 수 있음",6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Changsik Choi,3,커피가 그렇게 맛있는 커피숍은 아닙니다. 디저트도 딱히 뭔가 끌리는게 있는 곳은 아닌데요. 내부 인테리어와 사람이 얼마나 붐비는 가로 봤을 때는 가기 좋은 곳이라고 생각을 합니다. 일단은 두 명 혹은네 명이서 앉아서 주렁주렁 이야기 하기 좋은 장소 둘이 있고 또 내부인테리어가 그렇게 의도 되어서 만들어져 있습니다. 또 내부공간도 굉장히 넓어서 그렇게 붐빈다는 느낌을 받지는 않았고요 특이점으로 오는 공부를 하시는 분들이 카페와 제휴를 맺어서 엄청 큰 나무 테이블에서 매일 공부하고 있다는 점입니다. 물론이 테이블을 중심으로 앉아 있으셔서 그렇게 많은 공간을 차지하지는 않으시구요. 결론적으로 봤을 때 커피만을 먹으러 가기 위해서 보다는 이야기하거나 시간을 떼우기 위해서 가기 좋은 곳이라고 생각을 합니다,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,elisa lee,4,음료 맛은 별로. 회의.공부하기좋은 카페로 주위 서울대입구역카페에 비해 넓고 쾌적한편. 겨울에는 유리창이라 엄청추움.,7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,조준현,4,커피맛은 그렇게 좋진 않으나 실내가 넓고 쾌적해서 좋음 카공족에게 추천. 분위기는 스벅보다 훨씬 공부족 친화적,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Jjj K,4,2020.2.15 오후 7시쯤. 오늘은 한가합니다. 여유있고 이야기하기 좋아요. 맛은 조금 떨어져요. 라떼. 주문했는데 라떼아트도 없고 그냥 에스프레소에 우유 스팀으로만 나와서 보기좋은 라떼가 먹기도 좋아하는데 아쉬움이에요,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,이현규,4,공부하기 좋은 카페. 음료가 딱히 맛있지는 않지만 매장이 넓어서 오래있어도 눈치안보이는게 좋다,7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,강보라,3,애매한 곳. 사람이 없고 넓어서 공부하기에 좋은데 뭔가 산만한 분위기다. 또 예전에 티비 셋트장 같은 묘힌 촌스러움이 있다. 음료은 평범.,8년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김창균,3,넓고 콘센트 사용 가능한 개인 공간이 많습니다. 음악이 너무 크고 에이드 음료가 분말 엑기스로 만들어 맛이 별로입니다.,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김병우 (Ben),5,"넓고, 테이블도 넓습니다. 다만, 커피가 맛이 없다는 반응이 많아요. (저는 커피 안먹어서 모릅니다.)",7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김희지,4,시험기간에 스람도 없고 굿 음료는 그저그러함 팀플하기도 좋고 혼공에도 좋음,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,J.Y Lee,4,넓은 내부. 통창. 시끄러움. 카페. 공부하기 적당하네요,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,배상민,5,넓고 쾌적하고 다른사람 떠드는 소리도 잘 안들리고 음료도 맛잇습니당,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,STEVE YUN,4,넓은데 비해 사람이 없어서 한적해서 좋았는데 이제 사람들 바글거려서 잘 안가게됨.,7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Nana Yoo,4,공부하기 좋아요. 대부분이 조용히 할일 하는 사람들,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,신연서,5,조용하기는 한데 공부하기는 딱좋음,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김태현,4,장점 : 자리가 많고 분위기가 좋다. 충전기를 꽂을 수 있는 곳이 어디든 있다. -->회의할 때 좋음,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Gamchan Hahm,5,자리가 넓어 공부하기에 편합니다.,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,비밤,4,자리가 많이있어서 가기 편합니다. 하지만 몇몇 자리는 어두운 곳 좀 있어서 불편함이 있었지만 전체적으로 좋았습니다.,7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,몽실아빠,5,넓고 노트북사용하가좋음,7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,SANG YONG LEE,5,조용한 커피숖.훌륭해요,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Seung-Yeon Ryoo,5,넓직하고 분위기 좋아요,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,힌돌반석,4,전철과 거리가까워 좋다,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김태준,4,조용하니 분위기 있는 까페,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김찬호,4,김찬호지역 가이드 · 6년 전 넓음,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,강상현,4,카공하기 좋은 곳,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김재린,3,조명이 어두워요,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,윤아영,5,맛있어요!,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,sss A,5,sss A지역 가이드 · 5년 전 ㅈㄴ좋음,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Eunsook Lee,2,매우 크고 조용하지만 음료에 비해 비교적 비쌉니다.,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Kyungho Lee,4,팀 토론을 하기에 좋은 곳입니다. 공간도 넉넉하고요.,7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Rene Shin,3,특별해 보이지만 커피는 특별하지 않다,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,박준현,5,박준현5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Hyunggu Hahn,4,Hyunggu Hahn지역 가이드 · 사진 41장5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,오태석,3,오태석지역 가이드 · 5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Gyu Ho Hwang,1,Gyu Ho Hwang지역 가이드 · 5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,임은성,5,임은성5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,SH S,4,SH S지역 가이드 · 5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,HG P,4,HG 5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,high little,3,high 5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김원호,5,김원호리뷰 1개5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김상욱 (메이커),5,김상욱 (메이커)지역 가이드 · 5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,SYY,4,SYY지역 가이드 · 5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Seungbin Baek,5,Seungbin Baek리뷰 11개5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,전아람,4,전아람5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Yunki Shin,4,Yunki Shin리뷰 1개5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,adfkla J,5,adfkla J5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Dong-Keon Kim,5,Dong-Keon Kim리뷰 2개5년 전,5년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김가온,4,김가온6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,이준석,3,이준석지역 가이드 · 사진 3장6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Seoyoon “Dymphna” Jeong,2,Seoyoon Dymphna 6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,이종우,5,이종우지역 가이드 · 6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,최석우,4,6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김유진,5,김유진리뷰 2개6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,벌레먹은사과 (벌레먹은사과),3,벌레먹은사과 (벌레먹은사과)지역 가이드 · 리뷰 61개6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김주석,4,김주석지역 가이드 · 6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,최창운,4,최창운지역 가이드 · 6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,_해마,5,_해마6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,장지영,4,장지영지역 가이드 · 6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Seung Wook Kim,4,"Seung Wook Kim지역 가이드 · 리뷰 437개 · 사진 2,244장6년 전",6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Han-Eol Park,4,Han-Eol Park리뷰 5개6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,Seong-Ok Ryu,5,Seong-Ok Ryu리뷰 1개6년 전,6년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,김혜선,4,김혜선지역 가이드 · 7년 전,7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,House Blue,5,House Blue리뷰 1개7년 전,7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,조영재,5,조영재7년 전,7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,표세윤,5,표세윤리뷰 2개7년 전,7년 전,ko
레드콜리,관악구,중앙동,%EB%A0%88%EB%93%9C%EC%BD%9C%EB%A6%AC+(Red+Colli),,,JK Kim,3,JK Kim지역 가이드 · 사진 4장8년 전,8년 전,ko
루바토,관악구,중앙동,RUBATO,,,소식,5,조용하고 편안하게 나만의 시간을 보내고 싶은 카페. 사장님 친절보쓰! 책 읽기 좋아요,3달 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,이미란,5,이곳은 신간도 많고 책들 찾기 쉬움. 만화쟁이인 난 이곳이 너무 좋아,수정일: 5년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,홍부자,5,자주가는 장소. 만화의 매력에 빠져보아요ㅎ,5년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,전수민,4,조용하고 분위기 좋은 만화카페입니다 아늑해요,5년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,이동건,4,조용히 책보기 좋은곳,5년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,Smith Kwak,1,서비스가 좋지 않아요~,3년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,KT K,5,"KT K지역 가이드 · 2년 전서비스매장 내 식사식사 유형기타1인당 가격₩1~10,000음식: 5서비스: 5분위기: 5",2년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,김민형,5,김민형리뷰 1개4년 전,4년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,이헌호,5,이헌호4년 전,4년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,joonseag ahn,4,joonseag ahn지역 가이드 · 5년 전,5년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,Buyoung Jang,4,Buyoung Jang5년 전,5년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,히스,5,5년 전,5년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,진승찬,5,5년 전,5년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,Jae Min Park,4,Jae Min Park지역 가이드 · 5년 전,5년 전,ko
만화카페토라비,관악구,은천동,%ED%96%89%EB%B3%B5%ED%95%9C+%ED%86%A0%EB%9D%BC%EB%B9%84+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98,,,김호민,4,김호민지역 가이드 · 리뷰 7개6년 전,6년 전,ko
매머드익스프레스관악센츄리,관악구,청룡동,%EB%A7%A4%EB%A8%B8%EB%93%9C%EC%9D%B5%EC%8A%A4%ED%94%84%EB%A0%88%EC%8A%A4+%EA%B4%80%EC%95%85%EC%84%BC%EC%B8%84%EB%A6%AC%ED%83%80%EC%9B%8C%EC%A0%90,,,李秀 리슈,5,초스피드로 나와요 간단히 테이크어웨이 하기에 좋음,9달 전,ko
매머드익스프레스신림대학점,관악구,대학동,%EB%A7%A4%EB%A8%B8%EB%93%9C%EC%BB%A4%ED%94%BC+%EC%8B%A0%EB%A6%BC%EB%8C%80%ED%95%99%EC%A0%90,,,Hyun Yong Kwak,5,"Hyun Yong Kwak지역 가이드 · 리뷰 3개 · 사진 2,287장4년 전",4년 전,ko
메가엠지씨커피,관악구,조원동,%EB%A9%94%EA%B0%80MGC%EC%BB%A4%ED%94%BC+%EB%82%9C%EA%B3%A1%EC%8B%A0%EC%82%AC%EC%8B%9C%EC%9E%A5%EC%A0%90,,,양원우,5,양원우1년 전,1년 전,ko
메가엠지씨커피,관악구,조원동,%EB%A9%94%EA%B0%80MGC%EC%BB%A4%ED%94%BC+%EB%82%9C%EA%B3%A1%EC%8B%A0%EC%82%AC%EC%8B%9C%EC%9E%A5%EC%A0%90,,,킹잉여,5,킹잉여리뷰 1개2년 전,2년 전,ko
메가엠지씨커피난곡신사,관악구,신사동,%EB%A9%94%EA%B0%80MGC%EC%BB%A4%ED%94%BC+%EB%82%9C%EA%B3%A1%EC%8B%A0%EC%82%AC%EC%8B%9C%EC%9E%A5%EC%A0%90,,,양원우,5,양원우1년 전,1년 전,ko
메가엠지씨커피난곡신사,관악구,신사동,%EB%A9%94%EA%B0%80MGC%EC%BB%A4%ED%94%BC+%EB%82%9C%EA%B3%A1%EC%8B%A0%EC%82%AC%EC%8B%9C%EC%9E%A5%EC%A0%90,,,킹잉여,5,킹잉여리뷰 1개2년 전,2년 전,ko
메가엠지씨커피서원역점,관악구,서원동,%EB%A9%94%EA%B0%80MGC%EC%BB%A4%ED%94%BC%EC%8B%A0%EB%A6%BC%EC%B6%A9%EB%AC%B4%EA%B5%90%EC%A0%90,,,An마쁘니,1,손님을 가끔 상당히 기분 드럽게 할때가 있어서..매장 다른데로 갈려고요 머 요청해도 인상 쓰면서 귀찮아하거나 ..대답 안할때도 있고... 내가 내돈내고 하인대접 받는거 같아 기분이 참 드러워서 다른데로 갈 생각입니다..,4달 전,ko
메가엠지씨커피서원역점,관악구,서원동,%EB%A9%94%EA%B0%80MGC%EC%BB%A4%ED%94%BC%EC%8B%A0%EB%A6%BC%EC%B6%A9%EB%AC%B4%EA%B5%90%EC%A0%90,,,김백작,5,다 민족합니다만 요즘 모기가 너무 많네요🥲,1년 전,ko
메가엠지씨커피서원역점,관악구,서원동,%EB%A9%94%EA%B0%80MGC%EC%BB%A4%ED%94%BC%EC%8B%A0%EB%A6%BC%EC%B6%A9%EB%AC%B4%EA%B5%90%EC%A0%90,,,한정미,5,그들은 매우 친절했고 음료가 매우 빨리 나왔습니다.,11달 전,ko
멜로우커피랩,관악구,중앙동,Kaffee+345,,,ici norishio,1,"타투에 모자까지 쓴 여성 직원분, 기분이 안 좋으셨는지 태도가 정말 인상적이었어요😅 푹 주무시고, 콜라겐도 챙겨 드시고, 잃어버린 젊음과 미소 꼭 되찾으시길 바랄게요! 참고로 커피는 특별히 맛있을 이유가 없었네요.",4달 전,ko
멜로우커피랩,관악구,중앙동,Kaffee+345,,,BONG,5,맥주도 팔고 꽤 힙한 분위기. 매장 넓고 위치도 좋고 쾌적하다. 원두도 다양하게 구비되어있.. 으나 사실 맛있다 싶은 원두는 아님. 가미된 워시드 원두 위주의 드립 카페의 한계는 있어보인다. 어차피 위치로 오지 맛으로 오는 카페는 아니기에 큰 영향 없어보임.,1년 전,ko
멜로우커피랩,관악구,중앙동,Kaffee+345,,,Yeonwoo I,5,"1. 좋은 장소, 홍대인데 넓고 탁 트인 공간. 2. 에스프레소 원두(3종), 브루잉용 싱글도 준비되어있어서 좋았음. 가격이 합리적임. 3. 포스에서 에스프레소 주문가능 4. 전반적으로 굉장히 깔끔한 공간(화장실도)이 장점",2년 전,ko
멜로우커피랩,관악구,중앙동,Kaffee+345,,,손효진,5,다른 곳보다 조용해서 좋아요! 산미 있는 원두가 있어서 좋아요 ㅎㅎ,3달 전,ko
멜로우커피랩,관악구,중앙동,Kaffee+345,,,NAMTAEK KIM,4,"홍대커피점, 넓은 매장에 분위기, 젊음의 카페네요.",10달 전,ko
멜로우커피랩,관악구,중앙동,Kaffee+345,,,토실씨,4,매장이 넓습니다. 직원분들이 친절하지않아서 ㅜ 조금 많이 아쉽습니다 음료는 나쁘지않습니다.,1년 전,ko
멜로우커피랩,관악구,중앙동,Kaffee+345,,,Bumsang Kim,4,<카페345>에서 아이스티... 메뉴와 가격은 사진 참조~,7달 전,ko
멜로우커피랩,관악구,중앙동,Kaffee+345,,,CINDY WE,4,커피가 맛있어요. 내부도 깔끔하고 넓은 편이어서 대화하기도 편합니다.,1년 전,ko
멜로우커피랩,관악구,중앙동,Kaffee+345,,,DanHalang,5,"대형 카페여서 자리가 많았고, 커피가 맛있는 곳이었습니다. 간단하게 작업 또는 팀플 과제를 하기 좋은 공간이었습니다.",1년 전,ko
멜로우커피랩,관악구,중앙동,Kaffee+345,,,성은아,5,분위기가 너무 멋있어요! 커피 맛도 무척 좋아서 자주 올 것 같아요:),1년 전,ko
모리냥과자점,관악구,조원동,%EB%AA%A8%EB%A6%AC%EB%83%A5%EA%B3%BC%EC%9E%90%EC%A0%90,,,derin,1,주문제작 케이크 상담 진행 하다가 카톡읽고 답변 않은채 며칠 기다리게해서 기분이 상하네요. 진행 가능여부도 답변 안해주시는 비매너 때매 평점 남깁니다.,1년 전,ko
모리냥과자점,관악구,조원동,%EB%AA%A8%EB%A6%AC%EB%83%A5%EA%B3%BC%EC%9E%90%EC%A0%90,,,이진희,5,이진희지역 가이드 · 3년 전,3년 전,ko
베이커리코너,관악구,청룡동,%EC%88%98%EC%8B%A0%EB%8B%B9,,,B K,4,동네빵집인데 꽤나 맛있다. 전반적으로 재료를 풍부하게 쓰는 스타일이라 좋다. 가격도 나쁘지 않은편. 다만 빵들이 좀 달달한게많은데 개인적으로 이집은 달달한 빵도 좋지만 짭짭할 빵들이 더 맛있는 느낌,1년 전,ko
베이커리코너,관악구,청룡동,%EC%88%98%EC%8B%A0%EB%8B%B9,,,줄루,4,요즘 단골집 된 동네 빵집입니다. 소금빵 감자빵 고구마빵 등 유명한 빵 종류를 다양하게 준비해 놓아서 좋습니다. 다만 맛은 그냥 평타 수준이더라구요. 감자빵은 춘천 유명 빵집이 더 감칠맛 나더라구요. 근본이 되는 재료 자체가 맛이 떨어지는 것 같았어요. 재료에 조금만 더 신경 쓰시면 아주 맛있는 빵집이 될것 같아요.,1년 전,ko
베이커리코너,관악구,청룡동,%EC%88%98%EC%8B%A0%EB%8B%B9,,,JS S,5,"유기농 밀과, 쌀가루로 제빵을 하는 맛집입니다. 빵이 겉바속촉, 속이 편한 빵집, 아르바이트 하시는 분이 센스 만점",2년 전,ko
베이커리코너,관악구,청룡동,%EC%88%98%EC%8B%A0%EB%8B%B9,,,나이스라이프나이스디노,4,"정식오픈은 아니지만 빵도 맛있고 직원분들도 친절하시더라고요. 마늘바게트가 딱딱하지 않고 부드럽고 살짝 단맛이 도는 게 2개가 순식간에 사라졌습니다^^ 어르신들은 덜 단 빵인 무설탕 크렌베리 쌀빵을, 아이들있는 집은 마늘바게트 추천합니다. 나머지 빵도 시간되면 먹어보고 리뷰 업데이트 하겠습니다.",2년 전,ko
베이커리코너,관악구,청룡동,%EC%88%98%EC%8B%A0%EB%8B%B9,,,KD Park,4,빵이 참 맛있네요. 사장님도 좋으시고.. 장인정신이 충만한 곳입니다.,1년 전,ko
베이커리코너,관악구,청룡동,%EC%88%98%EC%8B%A0%EB%8B%B9,,,정은영,4,동네가까워서 가끔이용해요~ 가격이 좀비싸긴한데 맛은있어요,2년 전,ko
베이커리코너,관악구,청룡동,%EC%88%98%EC%8B%A0%EB%8B%B9,,,강현아,5,빵이 맛있어요^^,2년 전,ko
