cafe_name,점수_심미성,리뷰수_심미성,점수_개방성,리뷰수_개방성,점수_감각적 경험,리뷰수_감각적 경험,점수_접근성,리뷰수_접근성,점수_쾌적성,리뷰수_쾌적성,점수_활동성,리뷰수_활동성,점수_상호작용성,리뷰수_상호작용성,점수_상징성,리뷰수_상징성,점수_기억 및 선호,리뷰수_기억 및 선호,점수_지역 정체성,리뷰수_지역 정체성,점수_심미성_calc,리뷰수_심미성_calc,점수_개방성_calc,리뷰수_개방성_calc,점수_감각적 경험_calc,리뷰수_감각적 경험_calc,점수_접근성_calc,리뷰수_접근성_calc,점수_쾌적성_calc,리뷰수_쾌적성_calc,점수_활동성_calc,리뷰수_활동성_calc,점수_상호작용성_calc,리뷰수_상호작용성_calc,점수_상징성_calc,리뷰수_상징성_calc,점수_기억 및 선호_calc,리뷰수_기억 및 선호_calc,점수_지역 정체성_calc,리뷰수_지역 정체성_calc,Wi_심미성,Wi_개방성,Wi_감각적 경험,Wi_접근성,Wi_쾌적성,Wi_활동성,Wi_상호작용성,Wi_상징성,Wi_기억 및 선호,Wi_지역 정체성,종합_장소성_점수_Mu,요인_점수_표준편차_Sigma,강점_요인(+df+),약점_요인(-df-),Final_PlaceScore_Summary
우리동네커피사랑방커피마마 중랑구 면목3.8동,0.5,0,0.6676380236943563,3,0.7448127716779709,4,0.749261662364006,4,0.7491906136274338,4,0.6676380236943563,3,0.777526319026947,2,0.5,0,0.6082374691963196,5,0.5,0,0.5,0,0.6676380236943563,3,0.7448127716779709,4,0.749261662364006,4,0.7491906136274338,4,0.6676380236943563,3,0.777526319026947,2,0.5,0,0.6082374691963196,5,0.5,0,0.0,0.12,0.16,0.16,0.16,0.12,0.08,0.0,0.2,0.0,0.703005132675171,0.1070901366923829,상호작용성,기억 및 선호,"[0.703 ± 0.107, +1, -1]"
우리커피 중구 회현동,0.9885896924469206,9,0.901517173068391,12,0.8567068652974235,15,0.7489982495705286,6,0.9037456495894328,12,0.8200468547416455,11,0.78786700963974,2,0.9909108102321624,5,0.8925504169680856,11,0.9857187271118164,9,0.9885896924469206,9,0.901517173068391,12,0.8567068652974235,15,0.7489982495705286,6,0.9037456495894328,12,0.8200468547416455,11,0.78786700963974,2,0.9909108102321624,5,0.8925504169680856,11,0.9857187271118164,9,0.0978260869565217,0.1304347826086956,0.1630434782608695,0.0652173913043478,0.1304347826086956,0.1195652173913043,0.0217391304347826,0.0543478260869565,0.1195652173913043,0.0978260869565217,0.8928845672179824,0.0810265930372587,"심미성, 상징성, 지역 정체성","접근성, 활동성, 상호작용성","[0.893 ± 0.081, +3, -3]"
우리커피맥주 동작구 사당1동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
우유계란 양천구 신월1동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
우주라이크커피독립문역점 종로구 무악동,0.5,0,0.5,0,0.9939498901367188,1,0.9940088987350464,1,0.6655800938606262,3,0.2566902637481689,4,0.9943057298660278,2,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9939498901367188,1,0.9940088987350464,1,0.6655800938606262,3,0.2566902637481689,4,0.9943057298660278,2,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.0,0.0,0.0,0.636370144107125,0.2493419366902232,"감각적 경험, 접근성, 상호작용성",활동성,"[0.636 ± 0.249, +3, -1]"
우지커피 휘경자이디센시아점 동대문구 휘경1동,0.9884229302406312,1,0.5322337448596954,2,0.5,0,0.5,0,0.0760445594787597,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9884229302406312,1,0.5322337448596954,2,0.5,0,0.5,0,0.0760445594787597,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5322337448596954,0.2045480568871704,심미성,쾌적성,"[0.532 ± 0.205, +1, -1]"
우지커피개봉현대점 구로구 개봉2동,0.5,0,0.991439700126648,1,0.4989634454250335,2,0.5,0,0.991439700126648,1,0.991439700126648,1,0.5,0,0.5,0,0.0064871907234191,1,0.5,0,0.5,0,0.991439700126648,1,0.4989634454250335,2,0.5,0,0.991439700126648,1,0.991439700126648,1,0.5,0,0.5,0,0.0064871907234191,1,0.5,0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.6631221969922383,0.2953133979834755,"개방성, 쾌적성, 활동성","감각적 경험, 기억 및 선호","[0.663 ± 0.295, +3, -2]"
우지커피도봉 도봉구 도봉2동,0.9911237061023712,6,0.6783739668982369,7,0.9031343080780724,11,0.8643994459084102,7,0.942146863256182,7,0.7663327567279339,8,0.9650055766105652,1,0.5,0,0.9913793206214904,8,0.9934670031070708,2,0.9911237061023712,6,0.6783739668982369,7,0.9031343080780724,11,0.8643994459084102,7,0.942146863256182,7,0.7663327567279339,8,0.9650055766105652,1,0.5,0,0.9913793206214904,8,0.9934670031070708,2,0.1052631578947368,0.1228070175438596,0.1929824561403508,0.1228070175438596,0.1228070175438596,0.1403508771929824,0.0175438596491228,0.0,0.1403508771929824,0.0350877192982456,0.8822683817461916,0.1559746816518299,"심미성, 쾌적성, 상호작용성, 기억 및 선호, 지역 정체성","개방성, 활동성","[0.882 ± 0.156, +5, -2]"
우지커피상계백 노원구 상계6.7동,0.5,0,0.5,0,0.5,0,0.5,0,0.9943192601203918,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9943192601203918,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9943192601203918,0.1482957780361175,,,"[0.994 ± 0.148, +0, -0]"
우코 강북구 미아동,0.5,0,0.5,0,0.952958345413208,1,0.5,0,0.5,0,0.5,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.952958345413208,1,0.5,0,0.5,0,0.5,1,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.726479172706604,0.1358875036239624,감각적 경험,활동성,"[0.726 ± 0.136, +1, -1]"
운석커피 관악구 은천동,0.9942864775657654,1,0.9940902590751648,1,0.9939913749694824,4,0.9942944645881652,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9942944645881652,1,0.5,0,0.9942864775657654,1,0.9940902590751648,1,0.9939913749694824,4,0.9942944645881652,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9942944645881652,1,0.5,0,0.125,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.9941163957118988,0.2470957203727371,,,"[0.994 ± 0.247, +0, -0]"
움프 동작구 상도1동,0.918654157169934,29,0.9584230323632558,30,0.9264538534399536,48,0.9441096697534832,21,0.9262097362549074,31,0.9116861323515574,12,0.7033017675081888,3,0.7560827732086182,4,0.9651081060490956,41,0.9791424762118948,11,0.918654157169934,29,0.9584230323632558,30,0.9264538534399536,48,0.9441096697534832,21,0.9262097362549074,31,0.9116861323515574,12,0.7033017675081888,3,0.7560827732086182,4,0.9651081060490956,41,0.9791424762118948,11,0.1260869565217391,0.1304347826086956,0.208695652173913,0.0913043478260869,0.1347826086956521,0.0521739130434782,0.0130434782608695,0.017391304347826,0.1782608695652174,0.0478260869565217,0.9339857432721318,0.0878199568605761,,"상호작용성, 상징성","[0.934 ± 0.088, +0, -2]"
원데이브레드 중랑구 묵1동,0.5,0,0.5,0,0.5,0,0.9947260022163392,1,0.9947260022163392,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9947260022163392,1,0.9947260022163392,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9947260022163392,0.1978904008865356,,,"[0.995 ± 0.198, +0, -0]"
원데잇케이크 강서구 발산1동,0.5,0,0.5,0,0.9938002228736876,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9938002228736876,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938002228736876,0.1481400668621063,,,"[0.994 ± 0.148, +0, -0]"
원슈가데이 은평구 진관동,0.9945055842399596,3,0.9939365088939668,3,0.9939996515001568,7,0.9925098419189452,2,0.994230106472969,4,0.9946851432323456,2,0.9948432445526124,1,0.9948432445526124,1,0.9943866491317748,5,0.9946851432323456,2,0.9945055842399596,3,0.9939365088939668,3,0.9939996515001568,7,0.9925098419189452,2,0.994230106472969,4,0.9946851432323456,2,0.9948432445526124,1,0.9948432445526124,1,0.9943866491317748,5,0.9946851432323456,2,0.1,0.1,0.2333333333333333,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.1666666666666666,0.0666666666666666,0.994187475244204,0.0006598867518359,,,"[0.994 ± 0.001, +0, -0]"
원제이 구로구 구로3동,0.5,0,0.5,0,0.5,0,0.994025707244873,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.994025707244873,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994025707244873,0.1482077121734619,,,"[0.994 ± 0.148, +0, -0]"
원커피숍 은평구 불광1동,0.8466893434524536,3,0.6637389858563741,3,0.2662657350301742,4,0.9929313659667968,1,0.596454381942749,5,0.5830693741639456,6,0.0283920764923095,1,0.5,0,0.5131655782461166,4,0.5,0,0.8466893434524536,3,0.6637389858563741,3,0.2662657350301742,4,0.9929313659667968,1,0.596454381942749,5,0.5830693741639456,6,0.0283920764923095,1,0.5,0,0.5131655782461166,4,0.5,0,0.1111111111111111,0.1111111111111111,0.1481481481481481,0.037037037037037,0.1851851851851851,0.2222222222222222,0.037037037037037,0.0,0.1481481481481481,0.0,0.5611489569699323,0.2567740268832014,"심미성, 개방성, 접근성","감각적 경험, 상호작용성","[0.561 ± 0.257, +3, -2]"
원투쓰리PCCAFE 영등포구 신길3동,0.5,0,0.5,0,0.5,0,0.5,0,0.992419421672821,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.992419421672821,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.992419421672821,0.1477258265018463,,,"[0.992 ± 0.148, +0, -0]"
원트커피 구로구 구로3동,0.994461864233017,2,0.9942987859249116,2,0.993708238005638,4,0.994461864233017,2,0.993708238005638,4,0.9943956136703492,1,0.9943956136703492,1,0.5,0,0.993708238005638,4,0.9943956136703492,1,0.994461864233017,2,0.9942987859249116,2,0.993708238005638,4,0.994461864233017,2,0.993708238005638,4,0.9943956136703492,1,0.9943956136703492,1,0.5,0,0.993708238005638,4,0.9943956136703492,1,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.0952380952380952,0.1904761904761904,0.0476190476190476,0.0476190476190476,0.0,0.1904761904761904,0.0476190476190476,0.9940062250409808,0.1482514659413426,,,"[0.994 ± 0.148, +0, -0]"
월계이마트 노원구 월계3동,0.9920004606246948,3,0.9718688786029815,5,0.9707216769456865,4,0.97196415918214,7,0.9739706367254256,4,0.977325689792633,5,0.5,0,0.9938185811042786,1,0.8382052821772439,7,0.9601137936115264,2,0.9920004606246948,3,0.9718688786029815,5,0.9707216769456865,4,0.97196415918214,7,0.9739706367254256,4,0.977325689792633,5,0.5,0,0.9938185811042786,1,0.8382052821772439,7,0.9601137936115264,2,0.0789473684210526,0.131578947368421,0.1052631578947368,0.1842105263157894,0.1052631578947368,0.131578947368421,0.0,0.0263157894736842,0.1842105263157894,0.0526315789473684,0.9496309404310428,0.1446530471099422,,기억 및 선호,"[0.950 ± 0.145, +0, -1]"
월계트레이더스 노원구 월계3동,0.982383582741022,16,0.9294326183123466,39,0.9858041206995646,9,0.830748268092672,48,0.9683084517717362,40,0.8830134677581298,39,0.1959741413593292,2,0.5,0,0.9022701130463526,13,0.9802407920360564,2,0.982383582741022,16,0.9294326183123466,39,0.9858041206995646,9,0.830748268092672,48,0.9683084517717362,40,0.8830134677581298,39,0.1959741413593292,2,0.5,0,0.9022701130463526,13,0.9802407920360564,2,0.0769230769230769,0.1875,0.0432692307692307,0.2307692307692307,0.1923076923076923,0.1875,0.0096153846153846,0.0,0.0625,0.0096153846153846,0.9036825386664042,0.2481925418622399,"심미성, 감각적 경험, 쾌적성, 지역 정체성","접근성, 상호작용성","[0.904 ± 0.248, +4, -2]"
웨랭커피 강서구 가양1동,0.9940515160560608,1,0.9940448552370073,2,0.976021044784122,3,0.9801689386367798,2,0.989570697148641,3,0.9940381944179536,1,0.5,0,0.9946503043174744,1,0.9944742769002914,2,0.9946503043174744,1,0.9940515160560608,1,0.9940448552370073,2,0.976021044784122,3,0.9801689386367798,2,0.989570697148641,3,0.9940381944179536,1,0.5,0,0.9946503043174744,1,0.9944742769002914,2,0.9946503043174744,1,0.0625,0.125,0.1875,0.125,0.1875,0.0625,0.0,0.0625,0.125,0.0625,0.988221355403463,0.1471930676716748,,,"[0.988 ± 0.147, +0, -0]"
웨스트빙고 동작구 사당1동,0.6774028340975443,3,0.6774028340975443,3,0.8491623401641846,7,0.6639556487401327,3,0.8026608228683472,5,0.606376314163208,5,0.9947012662887572,1,0.5,0,0.7567261159420013,4,0.9947012662887572,1,0.6774028340975443,3,0.6774028340975443,3,0.8491623401641846,7,0.6639556487401327,3,0.8026608228683472,5,0.606376314163208,5,0.9947012662887572,1,0.5,0,0.7567261159420013,4,0.9947012662887572,1,0.09375,0.09375,0.21875,0.09375,0.15625,0.15625,0.03125,0.0,0.125,0.03125,0.7519347816705704,0.1527834318011413,"감각적 경험, 쾌적성, 상호작용성, 지역 정체성","심미성, 개방성, 접근성, 활동성","[0.752 ± 0.153, +4, -4]"
웨일인커피Whaleincoffee 관악구 인헌동,0.5,0,0.5,0,0.0190566182136535,1,0.5,0,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0,0.0090765357017517,1,0.5,0,0.5,0,0.0190566182136535,1,0.5,0,0.5,0,0.5,2,0.5,0,0.5,0,0.5,0,0.0090765357017517,1,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.2570332884788513,0.1943861794549291,활동성,"감각적 경험, 지역 정체성","[0.257 ± 0.194, +1, -2]"
위위위베이크샵 관악구 낙성대동,0.9928566118081412,6,0.9940649420022964,4,0.9219223771776472,7,0.9934908151626588,1,0.9928346375624338,6,0.66470006108284,6,0.9938442707061768,1,0.9938074052333832,2,0.9932144113949368,7,0.994024693965912,4,0.9928566118081412,6,0.9940649420022964,4,0.9219223771776472,7,0.9934908151626588,1,0.9928346375624338,6,0.66470006108284,6,0.9938442707061768,1,0.9938074052333832,2,0.9932144113949368,7,0.994024693965912,4,0.1363636363636363,0.0909090909090909,0.1590909090909091,0.0227272727272727,0.1363636363636363,0.1363636363636363,0.0227272727272727,0.0454545454545454,0.1590909090909091,0.0909090909090909,0.9371730414303864,0.098597826570194,"심미성, 개방성, 접근성, 쾌적성, 상호작용성, 상징성, 기억 및 선호, 지역 정체성",활동성,"[0.937 ± 0.099, +8, -1]"
위자드쏘어 중랑구 망우본동,0.9940225481987,1,0.5,0,0.9940225481987,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9940225481987,1,0.9940225481987,1,0.5,0,0.9940225481987,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9940225481987,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.9940225481987,0.2263895722135512,,,"[0.994 ± 0.226, +0, -0]"
위티스위티 용산구 이태원1동,0.9939078092575072,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.993642807006836,1,0.5,0,0.9939078092575072,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.993642807006836,1,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.9937753081321716,0.1975101321418043,,,"[0.994 ± 0.198, +0, -0]"
위플미플 강서구 우장산동,0.994130641222,2,0.9934367934862772,3,0.9925356805324554,2,0.993790090084076,1,0.9932178854942322,3,0.9888084650039672,5,0.9926749169826508,2,0.5,0,0.9932671785354614,3,0.5,0,0.994130641222,2,0.9934367934862772,3,0.9925356805324554,2,0.993790090084076,1,0.9932178854942322,3,0.9888084650039672,5,0.9926749169826508,2,0.5,0,0.9932671785354614,3,0.5,0,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.0476190476190476,0.1428571428571428,0.238095238095238,0.0952380952380952,0.0,0.1428571428571428,0.0,0.9922038316726683,0.1970980372472164,,,"[0.992 ± 0.197, +0, -0]"
윙 영등포구 신길7동,0.5,0,0.5,0,0.9939915537834167,1,0.9939915537834167,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9939915537834167,1,0.9939915537834167,1,0.5,0,0.5,0,0.9939915537834167,1,0.9939915537834167,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9939915537834167,1,0.9939915537834167,1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.9939915537834167,0.2420054488028008,,,"[0.994 ± 0.242, +0, -0]"
유남생 서초구 양재2동,0.9939525723457336,1,0.9939525723457336,1,0.9939525723457336,1,0.5,0,0.9939525723457336,1,0.9939525723457336,1,0.5,0,0.5,0,0.9939525723457336,1,0.5,0,0.9939525723457336,1,0.9939525723457336,1,0.9939525723457336,1,0.5,0,0.9939525723457336,1,0.9939525723457336,1,0.5,0,0.5,0,0.9939525723457336,1,0.5,0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.9939525723457334,0.241986351876448,,,"[0.994 ± 0.242, +0, -0]"
유어프레소 성북구 장위1동,0.5,0,0.5,0,0.5,0,0.0147549510002136,1,0.0147549510002136,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0147549510002136,1,0.0147549510002136,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0147549510002136,0.1940980195999145,,,"[0.015 ± 0.194, +0, -0]"
유엑스로스터스 양천구 신정4동,0.5,0,0.004682183265686,1,0.6013628641764323,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.004682183265686,1,0.6013628641764323,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030225237210591,0.1549497077583591,감각적 경험,개방성,"[0.303 ± 0.155, +1, -1]"
유일한베이커리 서대문구 남가좌2동,0.989288091659546,2,0.9838364720344543,1,0.989288091659546,2,0.9838364720344543,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9944097697734832,2,0.5,0,0.989288091659546,2,0.9838364720344543,1,0.989288091659546,2,0.9838364720344543,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9944097697734832,2,0.5,0,0.25,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.9892056062817574,0.2440820705908757,,,"[0.989 ± 0.244, +0, -0]"
유주얼쿠키 용산구 한남동,0.9923139611879984,3,0.7461366504430771,4,0.983011053668128,6,0.4988512545824051,4,0.8426665663719177,4,0.660273532072703,3,0.9915953874588012,2,0.5060917437076569,2,0.9886773725350698,6,0.5060917437076569,2,0.9923139611879984,3,0.7461366504430771,4,0.983011053668128,6,0.4988512545824051,4,0.8426665663719177,4,0.660273532072703,3,0.9915953874588012,2,0.5060917437076569,2,0.9886773725350698,6,0.5060917437076569,2,0.0833333333333333,0.1111111111111111,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.0833333333333333,0.0555555555555555,0.0555555555555555,0.1666666666666666,0.0555555555555555,0.8096130186760866,0.2055245488809049,"심미성, 감각적 경험, 상호작용성, 기억 및 선호","개방성, 접근성, 활동성, 상징성, 지역 정체성","[0.810 ± 0.206, +4, -5]"
육공사 마포구 망원1동,0.7005123168230056,10,0.5796548843383789,10,0.7591671216906163,19,0.6983543515205384,10,0.6495286118653086,12,0.3552408748202854,9,0.991555631160736,2,0.8100144366423289,6,0.9122887998819352,28,0.8363702637808663,7,0.7005123168230056,10,0.5796548843383789,10,0.7591671216906163,19,0.6983543515205384,10,0.6495286118653086,12,0.3552408748202854,9,0.991555631160736,2,0.8100144366423289,6,0.9122887998819352,28,0.8363702637808663,7,0.0884955752212389,0.0884955752212389,0.168141592920354,0.0884955752212389,0.1061946902654867,0.079646017699115,0.0176991150442477,0.0530973451327433,0.247787610619469,0.0619469026548672,0.7384316653101142,0.1707622738794689,"상호작용성, 상징성, 기억 및 선호, 지역 정체성","개방성, 쾌적성, 활동성","[0.738 ± 0.171, +4, -3]"
윤별케이크 양천구 목5동,0.9944135546684264,4,0.9942634552717208,4,0.9891875709096593,8,0.9939325094223024,5,0.9943703055381776,5,0.9932815730571748,4,0.5,0,0.5,0,0.9942884184420108,8,0.993948757648468,2,0.9944135546684264,4,0.9942634552717208,4,0.9891875709096593,8,0.9939325094223024,5,0.9943703055381776,5,0.9932815730571748,4,0.5,0,0.5,0,0.9942884184420108,8,0.993948757648468,2,0.1,0.1,0.2,0.125,0.125,0.1,0.0,0.0,0.2,0.05,0.9931263459225498,0.1973898337930472,,,"[0.993 ± 0.197, +0, -0]"
윤커피 중랑구 묵2동,0.5,0,0.5,0,0.9943009614944458,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9943009614944458,1,0.5,0,0.5,0,0.5,0,0.9943009614944458,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9943009614944458,1,0.5,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.9943009614944458,0.1977203845977783,,,"[0.994 ± 0.198, +0, -0]"
을지로스마일꽈배기 중구 을지로동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
을지소월 중구 을지로동,0.6645417014757792,3,0.5970719158649445,2,0.9213443327517736,7,0.664838989575704,3,0.9933340549468994,1,0.6634713411331177,3,0.5,0,0.4994601011276245,2,0.8620415528615316,3,0.5481863468885422,4,0.6645417014757792,3,0.5970719158649445,2,0.9213443327517736,7,0.664838989575704,3,0.9933340549468994,1,0.6634713411331177,3,0.5,0,0.4994601011276245,2,0.8620415528615316,3,0.5481863468885422,4,0.1071428571428571,0.0714285714285714,0.25,0.1071428571428571,0.0357142857142857,0.1071428571428571,0.0,0.0714285714285714,0.1071428571428571,0.1428571428571428,0.728329805745965,0.1668073106816755,"감각적 경험, 쾌적성, 기억 및 선호","심미성, 개방성, 접근성, 활동성, 상징성, 지역 정체성","[0.728 ± 0.167, +3, -6]"
읍천리382 관악구 신림동,0.5413557291030884,1,0.5413557291030884,1,0.5413557291030884,1,0.5,0,0.7610433101654053,1,0.020249605178833,1,0.020249605178833,1,0.5413557291030884,1,0.5,0,0.5413557291030884,1,0.5413557291030884,1,0.5413557291030884,1,0.5413557291030884,1,0.5,0,0.7610433101654053,1,0.020249605178833,1,0.020249605178833,1,0.5413557291030884,1,0.5,0,0.5413557291030884,1,0.125,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.0,0.125,0.4385401457548141,0.2264599669954737,"심미성, 개방성, 감각적 경험, 쾌적성, 상징성, 지역 정체성","활동성, 상호작용성","[0.439 ± 0.226, +6, -2]"
읍천리382구로 구로구 구로2동,0.5,0,0.5,0,0.9445037245750428,1,0.5,0,0.9684300124645232,2,0.4788819253444671,2,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9445037245750428,1,0.5,0,0.9684300124645232,2,0.4788819253444671,2,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.7678255200386048,0.1838267372414601,"감각적 경험, 쾌적성",활동성,"[0.768 ± 0.184, +2, -1]"
읍천리382노원 노원구 중계4동,0.993454098701477,4,0.9935744047164916,5,0.8262153913577398,6,0.9940974712371826,1,0.993454098701477,4,0.7470487356185913,2,0.5,0,0.9912534356117249,1,0.9933063387870787,4,0.9936137944459916,2,0.993454098701477,4,0.9935744047164916,5,0.8262153913577398,6,0.9940974712371826,1,0.993454098701477,4,0.7470487356185913,2,0.5,0,0.9912534356117249,1,0.9933063387870787,4,0.9936137944459916,2,0.1379310344827586,0.1724137931034483,0.2068965517241379,0.0344827586206896,0.1379310344827586,0.0689655172413793,0.0,0.0344827586206896,0.1379310344827586,0.0689655172413793,0.9418171890850726,0.1580016489268141,"심미성, 개방성, 접근성, 쾌적성, 기억 및 선호, 지역 정체성","감각적 경험, 활동성","[0.942 ± 0.158, +6, -2]"
이경수과자점 강북구 수유3동,0.5,0,0.5,0,0.5,0,0.993464171886444,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.993464171886444,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993464171886444,0.1480392515659332,,,"[0.993 ± 0.148, +0, -0]"
이공커피 관악구 청룡동,0.8282070259253184,3,0.993114173412323,4,0.92178994842938,7,0.9415128997394016,7,0.991359519958496,5,0.9930898696184158,4,0.986649751663208,2,0.5,0,0.8697001114487648,4,0.5014831125736237,1,0.8282070259253184,3,0.993114173412323,4,0.92178994842938,7,0.9415128997394016,7,0.991359519958496,5,0.9930898696184158,4,0.986649751663208,2,0.5,0,0.8697001114487648,4,0.5014831125736237,1,0.081081081081081,0.1081081081081081,0.1891891891891892,0.1891891891891892,0.1351351351351351,0.1081081081081081,0.054054054054054,0.0,0.1081081081081081,0.027027027027027,0.9292685905018369,0.1838192337249563,"개방성, 쾌적성, 활동성, 상호작용성","심미성, 기억 및 선호, 지역 정체성","[0.929 ± 0.184, +4, -3]"
