상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220812452911,카페사흘,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11e+18,1,대지,74,10.0,서울특별시 종로구 혜화동 74-10,111103000000.0,서울특별시 종로구 혜화로,16,1.0,1.11e+24,,서울특별시 종로구 혜화로 16-1,110530,3076,,1,,127.0001585,37.58705346
MA0101202406A0297345,카페아이엠티,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110600,가회동,1111014800,계동,1.11e+18,1,대지,143,1.0,서울특별시 종로구 계동 143-1,111104000000.0,서울특별시 종로구 계동길,19,,1.11e+24,,서울특별시 종로구 계동길 19,110801,3059,,1,,126.9865622,37.57825899
MA010120220800035344,카페통,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110615,종로1.2.3.4가동,1111015200,봉익동,1.11e+18,1,대지,136,,서울특별시 종로구 봉익동 136,111104000000.0,서울특별시 종로구 돈화문로6나길,25,,1.11e+24,,서울특별시 종로구 돈화문로6나길 25,110390,3138,,1,,126.9928119,37.57181743
MA010120220807655919,카페트레블,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110640,이화동,1111016800,동숭동,1.11e+18,1,대지,129,215.0,서울특별시 종로구 동숭동 129-215,111104000000.0,서울특별시 종로구 낙산3길,19,8.0,1.11e+24,,서울특별시 종로구 낙산3길 19-8,110809,3088,,2,,127.006453,37.5799985
MA010120220800233107,커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110630,종로5.6가동,1111016000,연지동,1.11e+18,1,대지,184,,서울특별시 종로구 연지동 184,111103000000.0,서울특별시 종로구 김상옥로,10,,1.11e+24,,서울특별시 종로구 김상옥로 10,110470,3129,,1,,126.9988454,37.5732322
MA010120220809202526,커피만,대학로점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11e+18,1,대지,178,1.0,서울특별시 종로구 혜화동 178-1,111103000000.0,서울특별시 종로구 대학로,136,,1.11e+24,,서울특별시 종로구 대학로 136,110530,3084,,1,,127.00197,37.58335937
MA010120220814054659,컵희,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110560,평창동,1111018300,평창동,1.11e+18,1,대지,309,1.0,서울특별시 종로구 평창동 309-1,111103000000.0,서울특별시 종로구 평창문화로,47,,1.11e+24,,서울특별시 종로구 평창문화로 47,110847,3008,,1,,126.9665688,37.60561815
MA010120220810032916,크라운커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110615,종로1.2.3.4가동,1111013700,낙원동,1.11e+18,1,대지,25,,서울특별시 종로구 낙원동 25,111104000000.0,서울특별시 종로구 삼일대로30길,9,,1.11e+24,종로크라운호텔,서울특별시 종로구 삼일대로30길 9,110320,3132,,1,,126.9882044,37.57398846
MA0101202409A0189004,타미,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110640,이화동,1111016500,이화동,1.11e+18,1,대지,10,5.0,서울특별시 종로구 이화동 10-5,111104000000.0,서울특별시 종로구 율곡로23길,38,5.0,1.11e+24,,서울특별시 종로구 율곡로23길 38-5,110500,3099,,1,,127.0064187,37.57638552
MA010120220800026291,태을커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110615,종로1.2.3.4가동,1111012700,공평동,1.11e+18,1,대지,120,2.0,서울특별시 종로구 공평동 120-2,111103000000.0,서울특별시 종로구 우정국로,29,,1.11e+24,1~2층,서울특별시 종로구 우정국로 29,110160,3158,,,,126.9828505,37.57170828
MA0101202311A0075438,테이크아웃,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110710,숭인2동,1111017500,숭인동,1.11e+18,1,대지,1425,,서울특별시 종로구 숭인동 1425,111104000000.0,서울특별시 종로구 난계로27길,15,,1.11e+24,,서울특별시 종로구 난계로27길 15,110829,3116,,1,,127.0224362,37.57277057
MA0101202307A0105230,트레이드메이커,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110540,삼청동,1111014400,사간동,1.11e+18,1,대지,13,,서울특별시 종로구 사간동 13,111104000000.0,서울특별시 종로구 율곡로1길,50,,1.11e+24,카페꼬르지엘모,서울특별시 종로구 율곡로1길 50,110230,3062,,1,,126.9809019,37.57806901
MA010120220813568889,티테라피,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110540,삼청동,1111014100,안국동,1.11e+18,1,대지,6,1.0,서울특별시 종로구 안국동 6-1,111104000000.0,서울특별시 종로구 윤보선길,74,,1.11e+24,,서울특별시 종로구 윤보선길 74,110230,3060,,1,,126.9835507,37.57916862
MA010120220812449295,파리바게뜨,광화문점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11110,종로구,11110530,사직동,1111011700,당주동,1.11e+18,1,대지,100,,서울특별시 종로구 당주동 100,111104000000.0,서울특별시 종로구 세종대로23길,54,,1.11e+24,세종,서울특별시 종로구 세종대로23길 54,110724,3173,,,,126.9733079,37.57185968
MA010120220813680878,파머스반브레드,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11110,종로구,11110615,종로1.2.3.4가동,1111013300,익선동,1.11e+18,1,대지,55,,서울특별시 종로구 익선동 55,111104000000.0,서울특별시 종로구 돈화문로11가길,59,,1.11e+24,현대뜨레비앙,서울특별시 종로구 돈화문로11가길 59,110340,3132,,1,,126.990106,37.57511487
MA010120220800018393,파툼,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110540,삼청동,1111014000,삼청동,1.11e+18,1,대지,63,15.0,서울특별시 종로구 삼청동 63-15,111103000000.0,서울특별시 종로구 삼청로,86,5.0,1.11e+24,,서울특별시 종로구 삼청로 86-5,110230,3053,,,,126.9821686,37.58320487
MA0106202208A0603260,폴바셋서머셋,팰리스점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110615,종로1.2.3.4가동,1111012400,수송동,1.11e+18,1,대지,85,,서울특별시 종로구 수송동 85,111104000000.0,서울특별시 종로구 율곡로2길,7,,1.11e+24,로얄팰리스스위트,서울특별시 종로구 율곡로2길 7,110885,3143,,,,126.9812423,37.57501469
MA0101202303A0119589,폼드팡베이커리,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56221,커피 전문점,11,서울특별시,11110,종로구,11110615,종로1.2.3.4가동,1111012500,중학동,1.11e+18,1,대지,14,,서울특별시 종로구 중학동 14,111103000000.0,서울특별시 종로구 율곡로,6,,1.11e+24,트윈트리빌딩,서울특별시 종로구 율곡로 6,110150,3142,B,1,,126.9797818,37.57544693
MA010120220803356015,프리즈커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110615,종로1.2.3.4가동,1111013300,익선동,1.11e+18,1,대지,127,4.0,서울특별시 종로구 익선동 127-4,111104000000.0,서울특별시 종로구 삼일대로30길,38,,1.11e+24,,서울특별시 종로구 삼일대로30길 38,110340,3133,,1,,126.9898345,37.57419584
MA010120220806688207,피유,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110530,사직동,1111011200,체부동,1.11e+18,1,대지,18,5.0,서울특별시 종로구 체부동 18-5,111104000000.0,서울특별시 종로구 자하문로7길,21,,1.11e+24,,서울특별시 종로구 자하문로7길 21,110054,3040,,1,,126.9705884,37.57874263
MA010120220803248750,하우종로,3가역점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110615,종로1.2.3.4가동,1111015600,종로3가,1.11e+18,1,대지,10,5.0,서울특별시 종로구 종로3가 10-5,111103000000.0,서울특별시 종로구 종로,129,,1.11e+24,선종로3가역,서울특별시 종로구 종로 129,110123,3139,319,,,126.992031,37.57042985
MA010120220810035494,행촌7-1,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110580,교남동,1111018100,행촌동,1.11e+18,1,대지,7,1.0,서울특별시 종로구 행촌동 7-1,111104000000.0,서울특별시 종로구 송월1길,60,,1.11e+24,명칭없음,서울특별시 종로구 송월1길 60,110100,3178,,1,,126.9648291,37.57235301
MA010120220809860790,허밍벨라61,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11110,종로구,11110630,종로5.6가동,1111016200,효제동,1.11e+18,1,대지,61,1.0,서울특별시 종로구 효제동 61-1,111104000000.0,서울특별시 종로구 대학로3길,16,,1.11e+24,,서울특별시 종로구 대학로3길 16,110850,3128,,1,,127.0013245,37.57424132
MA010120220813533772,헬로우밈,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110530,사직동,1111012100,신문로2가,1.11e+18,1,대지,2,1.0,서울특별시 종로구 신문로2가 2-1,111103000000.0,서울특별시 종로구 새문안로,55,,1.11e+24,서울역사박물관내기념품점카페,서울특별시 종로구 새문안로 55,110054,3177,,,,126.9710671,37.57049865
MA0101202209A0048265,형통커피,,I2,음식,I212,비알코올 ,I21201,카페,G47221,음료 소매업,11,서울특별시,11110,종로구,11110670,창신1동,1111017400,창신동,1.11e+18,1,대지,436,79.0,서울특별시 종로구 창신동 436-79,111103000000.0,서울특별시 종로구 청계천로,291,,1.11e+24,동대문상가,서울특별시 종로구 청계천로 291,110842,3119,가,1,,127.0100631,37.57006028
MA010120220800025912,홀릭,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11e+18,1,대지,140,2.0,서울특별시 종로구 명륜2가 140-2,111104000000.0,서울특별시 종로구 성균관로5길,5,,1.11e+24,,서울특별시 종로구 성균관로5길 5,110530,3073,,1,,126.9971696,37.58433242
MA010120220805472028,화이트버튼,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110630,종로5.6가동,1111016300,종로5가,1.11e+18,1,대지,398,16.0,서울특별시 종로구 종로5가 398-16,111103000000.0,서울특별시 종로구 동호로,401,3.0,1.11e+24,,서울특별시 종로구 동호로 401-3,110836,3195,,2,,127.0017319,37.57031297
MA010120220808033294,101커피컨테이너,시청역점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140550,명동,1114010400,을지로1가,1.11e+18,1,대지,50,1.0,서울특별시 중구 을지로1가 50-1,111403000000.0,서울특별시 중구 을지로,12,,1.11e+24,시청광장지하쇼핑센터,서울특별시 중구 을지로 12,100842,4533,,,,126.97863,37.56562587
MA010120220811898951,10꼬르소꼬모카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140520,소공동,1114011500,남대문로2가,1.11e+18,1,대지,130,,서울특별시 중구 남대문로2가 130,111403000000.0,서울특별시 중구 남대문로,73,,1.11e+24,에비뉴엘,서울특별시 중구 남대문로 73,100070,4533,,5,,126.9816411,37.56420281
MA010120220803508668,경향다방,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11140,중구,11140590,광희동,1114013400,인현동2가,1.11e+18,1,대지,170,3.0,서울특별시 중구 인현동2가 170-3,111404000000.0,서울특별시 중구 마른내로10길,18,,1.11e+24,,서울특별시 중구 마른내로10길 18,100282,4558,,,,126.9970345,37.56360053
MA010120220812655827,고또,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1.11e+18,1,대지,84,11.0,서울특별시 중구 남대문로5가 84-11,111403000000.0,서울특별시 중구 통일로,10,,1.11e+24,연세세브란스빌딩,서울특별시 중구 통일로 10,100753,4527,,1,,126.97363,37.55710143
MA010120220803494488,고양이놀이터,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140550,명동,1114012500,충무로2가,1.11e+18,1,대지,66,4.0,서울특별시 중구 충무로2가 66-4,111404000000.0,서울특별시 중구 명동8길,37,14.0,1.11e+24,,서울특별시 중구 명동8길 37-14,100861,4536,,,,126.9854899,37.56197788
MA010120220812338416,골든타임,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140615,신당동,1114016200,신당동,1.11e+18,1,대지,204,1.0,서울특별시 중구 신당동 204-1,111403000000.0,서울특별시 중구 마장로,34,,1.11e+24,,서울특별시 중구 마장로 34,100886,4566,,지,,127.0135151,37.56780744
MA010120220802685012,공간갑,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140605,을지로동,1114015500,을지로3가,1.11e+18,1,대지,344,12.0,서울특별시 중구 을지로3가 344-12,111403000000.0,서울특별시 중구 수표로,48,8.0,1.11e+24,,서울특별시 중구 수표로 48-8,100846,4550,,2,,126.9902771,37.56549226
MA0106202201A2363907,국립중앙의료원,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140590,광희동,1114014800,을지로6가,1.11e+18,1,대지,18,131.0,서울특별시 중구 을지로6가 18-131,111403000000.0,서울특별시 중구 을지로,251,,1.11e+24,,서울특별시 중구 을지로 251,100851,4564,,,,127.0062481,37.56655567
MA010120220803461190,길목다방,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140570,필동,1114013600,묵정동,1.11e+18,1,대지,27,10.0,서울특별시 중구 묵정동 27-10,111403000000.0,서울특별시 중구 퇴계로,260,,1.11e+24,,서울특별시 중구 퇴계로 260,100380,4619,,1,,127.0007017,37.56253739
MA010120220809997484,뉴서울호텔,시청지점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140550,명동,1114010300,태평로1가,1.11e+18,1,대지,29,1.0,서울특별시 중구 태평로1가 29-1,111404000000.0,서울특별시 중구 세종대로22길,16,,1.11e+24,,서울특별시 중구 세종대로22길 16,100101,4520,,1,,126.9781652,37.5679864
MA010120220811142172,대학생성경읽기선교회남산센타다눔지점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140580,장충동,1114014400,장충동2가,1.11e+18,1,대지,193,69.0,서울특별시 중구 장충동2가 193-69,111404000000.0,서울특별시 중구 동호로25길,33,,1.11e+24,명칭없음,서울특별시 중구 동호로25길 33,100856,4618,,1,,127.0013581,37.55920369
MA010120220800166499,대호제과,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11140,중구,11140520,소공동,1114011100,소공동,1.11e+18,1,대지,26,,서울특별시 중구 소공동 26,111404000000.0,서울특별시 중구 남대문로7길,11,6.0,1.11e+24,,서울특별시 중구 남대문로7길 11-6,100070,4532,,,,126.981064,37.56367113
MA0101202406A0386592,더벤티을지로6가점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140590,광희동,1114014800,을지로6가,1.11e+18,1,대지,23,19.0,서울특별시 중구 을지로6가 23-19,111403000000.0,서울특별시 중구 을지로,252,2.0,1.11e+24,,서울특별시 중구 을지로 252-2,100196,4561,,1,,127.0061915,37.5661322
MA0101202503A0033197,더벤티회현역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140540,회현동,1114011200,남창동,1.11e+18,1,대지,46,13.0,서울특별시 중구 남창동 46-13,111404000000.0,서울특별시 중구 남대문시장8길,26,,1.11e+24,은성빌딩,서울특별시 중구 남대문시장8길 26,100804,4529,,,,126.9784733,37.55923778
MA0101202306A0053165,더블유블라썸,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140550,명동,1114011500,남대문로2가,1.11e+18,1,대지,9,1.0,서울특별시 중구 남대문로2가 9-1,111403000000.0,서울특별시 중구 남대문로,84,,1.11e+24,층,서울특별시 중구 남대문로 84,100703,4534,,7,,126.9828408,37.56468052
MA010120220810067374,도노커피배롱나무카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140550,명동,1114012700,명동2가,1.11e+18,1,대지,50,14.0,서울특별시 중구 명동2가 50-14,111404000000.0,서울특별시 중구 명동길,26,,1.11e+24,유네스코회관,서울특별시 중구 명동길 26,100810,4536,,12,,126.9837692,37.56345529
MA0101202406A0007216,래피소드커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140520,소공동,1114016600,서소문동,1.11e+18,1,대지,52,1.0,서울특별시 중구 서소문동 52-1,111404000000.0,서울특별시 중구 서소문로11길,14,,1.11e+24,제,서울특별시 중구 서소문로11길 14,100813,4515,,1,,126.9730618,37.56352541
MA0101202406A0288695,리오네커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140605,을지로동,1114015700,산림동,1.11e+18,1,대지,207,2.0,서울특별시 중구 산림동 207-2,111403000000.0,서울특별시 중구 을지로,157,,1.11e+24,대림상가,서울특별시 중구 을지로 157,100340,4545,,3,,126.9954271,37.56751981
MA010120220806994539,메가엠지씨커피,약수역점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140635,약수동,1114016200,신당동,1.11e+18,1,대지,369,39.0,서울특별시 중구 신당동 369-39,111403000000.0,서울특별시 중구 다산로,124,,1.11e+24,,서울특별시 중구 다산로 124,100841,4590,,1,,127.010989,37.55481533
MA0101202406A0172416,메가엠지씨커피청구역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140645,청구동,1114016200,신당동,1.11e+18,1,대지,340,73.0,서울특별시 중구 신당동 340-73,111403000000.0,서울특별시 중구 다산로,162,,1.11e+24,약수빌딩,서울특별시 중구 다산로 162,100826,4590,,1,,127.0126871,37.55789657
MA0101202211A0029931,명동나비,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140550,명동,1114013100,저동1가,1.11e+18,1,대지,23,2.0,서울특별시 중구 저동1가 23-2,111404000000.0,서울특별시 중구 삼일대로9길,8,,1.11e+24,,서울특별시 중구 삼일대로9길 8,100031,4537,,,,126.9879118,37.56358193
MA010120220812603454,명성더에스오피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140520,소공동,1114011400,태평로2가,1.11e+18,1,대지,150,,서울특별시 중구 태평로2가 150,111402000000.0,서울특별시 중구 세종대로,55,,1.11e+24,부영태평빌딩,서울특별시 중구 세종대로 55,100716,4513,,1,,126.9749753,37.56162473
MA010120220812212786,못난이꽈배기,,I2,음식,I210,기타 간이,I21001,빵/도넛,G47216,빵류; 과자류 및 당류 소매업,11,서울특별시,11140,중구,11140670,황학동,1114016500,황학동,1.11e+18,1,대지,757,,서울특별시 중구 황학동 757,111403000000.0,서울특별시 중구 퇴계로,425,2.0,1.11e+24,도가로가판대,서울특별시 중구 퇴계로 425-2,100869,4576,,1,,127.0190723,37.56576142
MA010120220803488424,못난이꽈배기,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56199,간이 음식 포장 판매 전문점,11,서울특별시,11140,중구,11140550,명동,1114012500,충무로2가,1.11e+18,1,대지,65,12.0,서울특별시 중구 충무로2가 65-12,111403000000.0,서울특별시 중구 퇴계로,123,,1.11e+24,충무지하상가,서울특별시 중구 퇴계로 123,100861,4536,F,,,126.9853542,37.56126608
MA0101202210A0015087,문덕제작소,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11140,중구,11140605,을지로동,1114016100,저동2가,1.11e+18,1,대지,78,,서울특별시 중구 저동2가 78,111403000000.0,서울특별시 중구 수표로,45,,1.11e+24,비즈센터,서울특별시 중구 수표로 45,100032,4551,,3,,126.989598,37.56533903
MA010120220812929587,문화공간작은집,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11140,중구,11140625,다산동,1114016200,신당동,1.11e+18,1,대지,432,1917.0,서울특별시 중구 신당동 432-1917,111404000000.0,서울특별시 중구 동호로17길,184,,1.11e+24,,서울특별시 중구 동호로17길 184,100835,4602,,1,,127.0044248,37.55129286
MA0106202201A2364499,문화일보,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140520,소공동,1114017000,충정로1가,1.11e+18,1,대지,68,,서울특별시 중구 충정로1가 68,111403000000.0,서울특별시 중구 새문안로,22,,1.11e+24,,서울특별시 중구 새문안로 22,100723,4516,,,,126.9686348,37.5671283
MA010120220809906848,바캉스커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140550,명동,1114010200,다동,1.11e+18,1,대지,117,,서울특별시 중구 다동 117,111404000000.0,서울특별시 중구 남대문로9길,12,,1.11e+24,나전빌딩,서울특별시 중구 남대문로9길 12,100180,4522,,9,,126.9817424,37.56686076
MA010120220800916280,본커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140540,회현동,1114011200,남창동,1.11e+18,1,대지,50,6.0,서울특별시 중구 남창동 50-6,111404000000.0,서울특별시 중구 남대문시장4길,18,,1.11e+24,,서울특별시 중구 남대문시장4길 18,100804,4528,,1,,126.9771717,37.55935467
MA010120220811935596,브라운필,을지로점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140605,을지로동,1114015900,초동,1.11e+18,1,대지,21,9.0,서울특별시 중구 초동 21-9,111403000000.0,서울특별시 중구 마른내로,35,,1.11e+24,,서울특별시 중구 마른내로 35,100796,4550,,1,,126.9917033,37.5648887
MA010120220803500866,브레드디,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11140,중구,11140665,동화동,1114016200,신당동,1.11e+18,1,대지,282,33.0,서울특별시 중구 신당동 282-33,111404000000.0,서울특별시 중구 다산로42나길,57,,1.11e+24,삼빌딩,서울특별시 중구 다산로42나길 57,100824,4585,,1,,127.0174302,37.56190541
MA0101202504A0052867,브루앤베리,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140580,장충동,1114014300,장충동1가,1.11e+18,1,대지,62,36.0,서울특별시 중구 장충동1가 62-36,111403000000.0,서울특별시 중구 장충단로,168,,1.11e+24,,서울특별시 중구 장충단로 168,100391,4606,,1,,127.0059193,37.5597892
MA010120220803548354,블루샥서울,시청점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140520,소공동,1114011400,태평로2가,1.11e+18,1,대지,68,7.0,서울특별시 중구 태평로2가 68-7,111402000000.0,서울특별시 중구 세종대로,78,,1.11e+24,,서울특별시 중구 세종대로 78,100864,4526,,1,,126.9770008,37.56312981
MA010120220800168087,비알시청역점주,코리아,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11140,중구,11140520,소공동,1114011400,태평로2가,1.11e+18,1,대지,360,1.0,서울특별시 중구 태평로2가 360-1,111402000000.0,서울특별시 중구 세종대로,93,,1.11e+24,광학빌딩,서울특별시 중구 세종대로 93,100070,4515,,1,,126.9766268,37.56469747
MA0101202310A0078474,빅그린베이커리,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11140,중구,11140605,을지로동,1114015900,초동,1.11e+18,1,대지,19,9.0,서울특별시 중구 초동 19-9,111404000000.0,서울특별시 중구 을지로14길,27,,1.11e+24,,서울특별시 중구 을지로14길 27,100300,4550,,1,,126.9922693,37.5650329
MA0106202508A1378909,빈에스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140570,필동,1114015800,충무로3가,1.11e+18,1,대지,59,23.0,서울특별시 중구 충무로3가 59-23,111403000000.0,서울특별시 중구 수표로,12,,1.11e+24,,서울특별시 중구 수표로 12,100013,4554,,,,126.9906171,37.56227573
MA010120220805520312,빚은정동점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11140,중구,11140520,소공동,1114016700,정동,1.11e+18,1,대지,22,2.0,서울특별시 중구 정동 22-2,111404000000.0,서울특별시 중구 정동길,5,,1.11e+24,,서울특별시 중구 정동길 5,100070,4518,,1,,126.9699135,37.56785844
MA010120220800119325,뽀뽀,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140540,회현동,1114012100,회현동1가,1.11e+18,1,대지,202,24.0,서울특별시 중구 회현동1가 202-24,111403000000.0,서울특별시 중구 남대문로,40,,1.11e+24,,서울특별시 중구 남대문로 40,100874,4529,,,,126.98008,37.56112115
MA010120220803158855,사층,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11140,중구,11140605,을지로동,1114015300,방산동,1.11e+18,1,대지,109,2.0,서울특별시 중구 방산동 109-2,111404000000.0,서울특별시 중구 을지로35길,26,1.0,1.11e+24,,서울특별시 중구 을지로35길 26-1,100812,4546,,2,,127.0013583,37.5678893
MA010120220805042618,샌프란시스코커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11140,중구,11140650,신당5동,1114016200,신당동,1.11e+18,1,대지,121,40.0,서울특별시 중구 신당동 121-40,111404000000.0,서울특별시 중구 다산로42길,43,4.0,1.11e+24,,서울특별시 중구 다산로42길 43-4,100819,4577,,1,,127.0188909,37.56447302
MA0101202502A0043492,숭례문전통찻집,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11140,중구,11140540,회현동,1114011200,남창동,1.11e+18,1,대지,34,69.0,서울특별시 중구 남창동 34-69,111404000000.0,서울특별시 중구 남대문시장길,12,7.0,1.11e+24,,서울특별시 중구 남대문시장길 12-7,100804,4528,,1,,126.9767868,37.55984113
MA0106202201A0720674,숲커피플라워,,I2,음식,I212,비알코올 ,I21201,카페,I56111,한식 일반 음식점업,11,서울특별시,11140,중구,11140590,광희동,1114014600,광희동2가,1.11e+18,1,대지,303,19.0,서울특별시 중구 광희동2가 303-19,111404000000.0,서울특별시 중구 장충단로8나길,11,,1.11e+24,,서울특별시 중구 장충단로8나길 11,100412,4614,,,,127.0084888,37.5629155
